Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
110.064,109784,110,64000000,base_footprint,-1.9811403561658302e-06,0.0015896500999954264,0.00020098762157482781,0.9999987163054813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897120057010067e-05,-0.0002112392109839261,7.988217089382739e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.795306962371464e-11,3.0558316411940707e-10,7.63820742693899e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.065,109785,110,65000000,base_footprint,-1.9811432672806422e-06,0.0015896500999925652,0.00020098945350409286,0.9999987163051132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971198986065786e-05,-0.0002112392114159789,7.988219013425306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025483459034821e-10,3.125019478739103e-10,8.00166335351725e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.066,109786,110,66000000,base_footprint,-1.9811461783903187e-06,0.001589650099989705,0.0002009912854334776,0.999998716304745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971197373515246e-05,-0.00021123921184436069,7.988220919495558e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.928687005722601e-11,3.0963253183071685e-10,7.283701714658722e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.069,109787,110,67000000,base_footprint,-1.981149089503395e-06,0.0015896500999868421,0.00020099311736297248,0.9999987163043769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897119577820475e-05,-0.00021123921228012008,7.988222806595536e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.827663774108817e-11,3.065325189353138e-10,9.464619874313937e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.069,109788,110,68000000,base_footprint,-1.9811520006176976e-06,0.0015896500999839755,0.00020099494929259786,0.9999987163040086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897119417834039e-05,-0.000211239212717985,7.988224734354873e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0045823271994743e-10,3.1312831553929785e-10,6.350971721424127e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.069,109789,110,69000000,base_footprint,-1.981154911722703e-06,0.0015896500999811206,0.00020099678122233847,0.9999987163036403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897119255749418e-05,-0.0002112392131247893,7.988226631411141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.878198924323858e-11,3.081845026612417e-10,7.502649740217563e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.07,109790,110,70000000,base_footprint,-1.9811578228257604e-06,0.0015896500999782665,0.00020099861315219802,0.9999987163032721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897119095145498e-05,-0.00021123921355343503,7.988228536030502e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.920771316545177e-11,3.093878481323409e-10,7.370887615437762e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.072,109791,110,71000000,base_footprint,-1.981160733940227e-06,0.0015896500999754144,0.00020100044508216972,0.999998716302904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971189372176193e-05,-0.0002112392139810693,7.988230427178114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.847800915388391e-11,3.071639409594013e-10,7.673109637601449e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.072,109792,110,72000000,base_footprint,-1.981163645053405e-06,0.0015896500999725601,0.00020100227701226996,0.9999987163025358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971187767255556e-05,-0.00021123921441492858,7.98823235105159e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0025417563213971e-10,3.1250640103627743e-10,8.992915801073353e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.073,109793,110,73000000,base_footprint,-1.9811665561608185e-06,0.0015896500999696965,0.00020100410894248257,0.9999987163021675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897118615354864e-05,-0.0002112392148639856,7.98823424245435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.851923442268557e-11,3.0725739770469946e-10,7.562802306221283e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.074,109794,110,74000000,base_footprint,-1.981169467271427e-06,0.0015896500999668286,0.00020100594087280778,0.9999987163017993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897118455782375e-05,-0.00021123921530313573,7.988236134488079e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.854735497178456e-11,3.073327157857068e-10,1.0014756577850209e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.075,109795,110,75000000,base_footprint,-1.9811723783792863e-06,0.0015896500999639713,0.00020100777280325163,0.999998716301431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897118295008042e-05,-0.00021123921571176624,7.988238038469297e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.914906454240538e-11,3.09287192322492e-10,6.04469553898784e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.076,109796,110,76000000,base_footprint,-1.9811752894985583e-06,0.0015896500999611183,0.00020100960473382705,0.9999987163010627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897118137066503e-05,-0.00021123921613371604,7.988239968490097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056077220204157e-10,3.1346342397658695e-10,6.357901560403096e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.077,109797,110,77000000,base_footprint,-1.981178200600578e-06,0.0015896500999582528,0.00020101143666451395,0.9999987163006945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971179733880485e-05,-0.0002112392165895177,7.988241858002583e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843939035803334e-11,3.0698625919057356e-10,1.1096185193195325e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.078,109798,110,78000000,base_footprint,-1.981181111708139e-06,0.0015896500999553903,0.0002010132685953178,0.9999987163003264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971178142886885e-05,-0.00021123921701470102,7.988243758704713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89943045430307e-11,3.0873024485101447e-10,8.517420738278619e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.079,109799,110,79000000,base_footprint,-1.9811840228298454e-06,0.0015896500999525295,0.0002010151005262446,0.9999987162999582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.89711765689304e-05,-0.00021123921744058756,7.988245671646187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.964243596292676e-11,3.1068753515399985e-10,5.785377235571826e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.08,109800,110,80000000,base_footprint,-1.9811869339332356e-06,0.0015896500999496692,0.00020101693245729057,0.9999987162995899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897117492996796e-05,-0.00021123921787024518,7.98824757642117e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9229724876045e-11,3.0946297914110014e-10,9.484608818838792e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.081,109801,110,81000000,base_footprint,-1.981189845050945e-06,0.0015896500999468108,0.00020101876438845853,0.9999987162992217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897117335652285e-05,-0.00021123921829662367,7.988249487411936e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954259394849615e-11,3.103706425925972e-10,7.278866893684348e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.082,109802,110,82000000,base_footprint,-1.9811927561645003e-06,0.0015896500999439506,0.00020102059631974163,0.9999987162988534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8971171745907876e-05,-0.0002112392187303638,7.988251384385763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880087642395399e-11,3.081557852568538e-10,6.978632877147458e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.082,73201,1778970858,692535394,imu_link,0.0036508364137262106,0.040885940194129944,-0.17422904074192047,-0.9838449954986572,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.6344634294509888,-0.18136078119277954,9.618106842041016,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
110.083,109803,110,83000000,base_footprint,-1.981195667278875e-06,0.0015896500999410864,0.00020102242825114437,0.9999987162984851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897117014543224e-05,-0.00021123921916891043,7.988253290487299e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.930155422554607e-11,3.096195394936992e-10,8.96002979402493e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
